Car_id,customer_id,Dealer_No ,Date,Price ($)
C_CND_004578,4578,60504-7114,8/10/2022,11000
C_CND_004579,4579,38701-8047,8/10/2022,18000
C_CND_004580,4580,99301-3882,8/10/2022,17000
C_CND_004581,4581,78758-7841,8/11/2022,75000
C_CND_004582,4582,06457-3834,8/11/2022,12000
C_CND_004583,4583,60504-7114,8/11/2022,39000
C_CND_004584,4584,60504-7114,8/11/2022,71000
C_CND_004585,4585,38701-8047,8/11/2022,19000
C_CND_004586,4586,99301-3882,8/11/2022,21000
C_CND_004587,4587,38701-8047,8/11/2022,29000
C_CND_004588,4588,99301-3882,8/11/2022,22000
C_CND_004589,4589,53546-9427,8/11/2022,41000
C_CND_004590,4590,38701-8047,8/11/2022,53001
C_CND_004591,4591,85257-3102,8/11/2022,21000
C_CND_004592,4592,53546-9427,8/11/2022,16001
C_CND_004593,4593,53546-9427,8/11/2022,21000
C_CND_004594,4594,85257-3102,8/11/2022,20000
C_CND_004595,4595,78758-7841,8/11/2022,54500
C_CND_004596,4596,38701-8047,8/13/2022,22000
C_CND_004597,4597,99301-3882,8/13/2022,26000
C_CND_004598,4598,53546-9427,8/13/2022,22001
C_CND_004599,4599,85257-3102,8/13/2022,18001
C_CND_004600,4600,78758-7841,8/13/2022,17001
C_CND_004601,4601,06457-3834,8/13/2022,22001
C_CND_004602,4602,53546-9427,8/13/2022,19000
C_CND_004603,4603,85257-3102,8/13/2022,12000
C_CND_004604,4604,78758-7841,8/13/2022,29000
C_CND_004605,4605,06457-3834,8/13/2022,42000
C_CND_004606,4606,60504-7114,8/13/2022,19000
C_CND_004607,4607,38701-8047,8/13/2022,14000
C_CND_004608,4608,85257-3102,8/13/2022,31000
C_CND_004609,4609,78758-7841,8/13/2022,19000
C_CND_004610,4610,06457-3834,8/13/2022,25000
C_CND_004611,4611,60504-7114,8/13/2022,51000
C_CND_004612,4612,38701-8047,8/13/2022,19001
C_CND_004613,4613,99301-3882,8/13/2022,21001
C_CND_004614,4614,06457-3834,8/13/2022,17600
C_CND_004615,4615,60504-7114,8/13/2022,21000
C_CND_004616,4616,38701-8047,8/13/2022,25001
C_CND_004617,4617,99301-3882,8/13/2022,28600
C_CND_004618,4618,53546-9427,8/13/2022,51100
C_CND_004619,4619,85257-3102,8/13/2022,18000
C_CND_004620,4620,06457-3834,8/13/2022,43500
C_CND_004621,4621,60504-7114,8/13/2022,41000
C_CND_004622,4622,38701-8047,8/13/2022,22000
C_CND_004623,4623,99301-3882,8/13/2022,22000
C_CND_004624,4624,53546-9427,8/13/2022,43000
C_CND_004625,4625,85257-3102,8/13/2022,20000
C_CND_004626,4626,60504-7114,8/15/2022,21001
C_CND_004627,4627,38701-8047,8/15/2022,14000
C_CND_004628,4628,99301-3882,8/15/2022,19000
C_CND_004629,4629,99301-3882,8/15/2022,24000
C_CND_004630,4630,53546-9427,8/15/2022,44000
C_CND_004631,4631,85257-3102,8/15/2022,31100
C_CND_004632,4632,53546-9427,8/15/2022,43501
C_CND_004633,4633,85257-3102,8/15/2022,15001
C_CND_004634,4634,78758-7841,8/15/2022,17000
C_CND_004635,4635,78758-7841,8/15/2022,31000
C_CND_004636,4636,06457-3834,8/15/2022,14000
C_CND_004637,4637,99301-3882,8/15/2022,22001
C_CND_004638,4638,78758-7841,8/15/2022,16000
C_CND_004639,4639,06457-3834,8/15/2022,26000
C_CND_004640,4640,60504-7114,8/15/2022,18000
C_CND_004641,4641,53546-9427,8/16/2022,21000
C_CND_004642,4642,85257-3102,8/16/2022,69300
C_CND_004643,4643,78758-7841,8/16/2022,21000
C_CND_004644,4644,53546-9427,8/16/2022,14000
C_CND_004645,4645,85257-3102,8/16/2022,38200
C_CND_004646,4646,78758-7841,8/16/2022,32000
C_CND_004647,4647,06457-3834,8/16/2022,22000
C_CND_004648,4648,60504-7114,8/16/2022,19000
C_CND_004649,4649,38701-8047,8/16/2022,31000
C_CND_004650,4650,99301-3882,8/16/2022,21000
C_CND_004651,4651,53546-9427,8/16/2022,13000
C_CND_004652,4652,85257-3102,8/16/2022,24500
C_CND_004653,4653,78758-7841,8/16/2022,26000
C_CND_004654,4654,78758-7841,8/16/2022,46080
C_CND_004655,4655,06457-3834,8/16/2022,22700
C_CND_004656,4656,60504-7114,8/16/2022,26000
C_CND_004657,4657,38701-8047,8/16/2022,27300
C_CND_004658,4658,99301-3882,8/16/2022,44000
C_CND_004659,4659,53546-9427,8/16/2022,19500
C_CND_004660,4660,38701-8047,8/16/2022,34000
C_CND_004661,4661,78758-7841,8/16/2022,45000
C_CND_004662,4662,06457-3834,8/16/2022,20000
C_CND_004663,4663,60504-7114,8/16/2022,19000
C_CND_004664,4664,38701-8047,8/16/2022,14600
C_CND_004665,4665,99301-3882,8/16/2022,12000
C_CND_004666,4666,85257-3102,8/16/2022,25000
C_CND_004667,4667,06457-3834,8/16/2022,22000
C_CND_004668,4668,60504-7114,8/16/2022,26000
C_CND_004669,4669,38701-8047,8/16/2022,19000
C_CND_004670,4670,99301-3882,8/16/2022,31000
C_CND_004671,4671,53546-9427,8/16/2022,39000
C_CND_004672,4672,85257-3102,8/16/2022,21000
C_CND_004673,4673,78758-7841,8/16/2022,62000
C_CND_004674,4674,06457-3834,8/16/2022,16000
C_CND_004675,4675,60504-7114,8/16/2022,18000
C_CND_004676,4676,38701-8047,8/16/2022,34000
C_CND_004677,4677,99301-3882,8/16/2022,26000
C_CND_004678,4678,53546-9427,8/16/2022,10000
C_CND_004679,4679,85257-3102,8/16/2022,25000
C_CND_004680,4680,99301-3882,8/16/2022,26000
C_CND_004681,4681,53546-9427,8/16/2022,36000
C_CND_004682,4682,85257-3102,8/16/2022,31500
C_CND_004683,4683,78758-7841,8/16/2022,15000
C_CND_004684,4684,06457-3834,8/16/2022,60000
C_CND_004685,4685,60504-7114,8/16/2022,41000
C_CND_004686,4686,38701-8047,8/16/2022,69500
C_CND_004687,4687,99301-3882,8/16/2022,14000
C_CND_004688,4688,53546-9427,8/16/2022,46000
C_CND_004689,4689,85257-3102,8/16/2022,19000
C_CND_004690,4690,78758-7841,8/16/2022,20000
C_CND_004691,4691,53546-9427,8/16/2022,29000
C_CND_004692,4692,85257-3102,8/16/2022,43000
C_CND_004693,4693,38701-8047,8/16/2022,12000
C_CND_004694,4694,99301-3882,8/16/2022,27000
C_CND_004695,4695,53546-9427,8/16/2022,31000
C_CND_004696,4696,85257-3102,8/16/2022,15000
C_CND_004697,4697,78758-7841,8/16/2022,27000
C_CND_004698,4698,06457-3834,8/16/2022,29000
C_CND_004699,4699,60504-7114,8/16/2022,16000
C_CND_004700,4700,38701-8047,8/16/2022,19000
C_CND_004701,4701,99301-3882,8/16/2022,71000
C_CND_004702,4702,53546-9427,8/16/2022,15000
C_CND_004703,4703,85257-3102,8/16/2022,42000
C_CND_004704,4704,78758-7841,8/16/2022,39000
C_CND_004705,4705,06457-3834,8/16/2022,26000
C_CND_004706,4706,06457-3834,8/17/2022,12000
C_CND_004707,4707,60504-7114,8/17/2022,27000
C_CND_004708,4708,38701-8047,8/17/2022,26000
C_CND_004709,4709,99301-3882,8/17/2022,42000
C_CND_004710,4710,53546-9427,8/17/2022,29000
C_CND_004711,4711,85257-3102,8/17/2022,22000
C_CND_004712,4712,38701-8047,8/17/2022,53000
C_CND_004713,4713,06457-3834,8/17/2022,15000
C_CND_004714,4714,60504-7114,8/17/2022,39000
C_CND_004715,4715,38701-8047,8/17/2022,25000
C_CND_004716,4716,78758-7841,8/17/2022,20500
C_CND_004717,4717,06457-3834,8/17/2022,24500
C_CND_004718,4718,60504-7114,8/17/2022,54900
C_CND_004719,4719,38701-8047,8/17/2022,53001
C_CND_004720,4720,99301-3882,8/17/2022,14501
C_CND_004721,4721,78758-7841,8/17/2022,39000
C_CND_004722,4722,06457-3834,8/17/2022,69000
C_CND_004723,4723,60504-7114,8/17/2022,16500
C_CND_004724,4724,38701-8047,8/17/2022,17000
C_CND_004725,4725,06457-3834,8/17/2022,43001
C_CND_004726,4726,53546-9427,8/17/2022,27000
C_CND_004727,4727,38701-8047,8/17/2022,26000
C_CND_004728,4728,99301-3882,8/17/2022,23000
C_CND_004729,4729,53546-9427,8/17/2022,13000
C_CND_004730,4730,85257-3102,8/17/2022,19000
C_CND_004731,4731,85257-3102,8/21/2022,34000
C_CND_004732,4732,78758-7841,8/21/2022,22000
C_CND_004733,4733,06457-3834,8/21/2022,31000
C_CND_004734,4734,60504-7114,8/21/2022,10000
C_CND_004735,4735,38701-8047,8/21/2022,17000
C_CND_004736,4736,99301-3882,8/21/2022,31801
C_CND_004737,4737,53546-9427,8/21/2022,49001
C_CND_004738,4738,85257-3102,8/21/2022,26000
C_CND_004739,4739,78758-7841,8/21/2022,36000
C_CND_004740,4740,06457-3834,8/21/2022,44700
C_CND_004741,4741,60504-7114,8/21/2022,21000
C_CND_004742,4742,38701-8047,8/21/2022,12000
C_CND_004743,4743,99301-3882,8/21/2022,17000
C_CND_004744,4744,53546-9427,8/21/2022,21500
C_CND_004745,4745,85257-3102,8/21/2022,21000
C_CND_004746,4746,78758-7841,8/21/2022,28100
C_CND_004747,4747,60504-7114,8/21/2022,61000
C_CND_004748,4748,53546-9427,8/21/2022,12000
C_CND_004749,4749,85257-3102,8/21/2022,14000
C_CND_004750,4750,78758-7841,8/21/2022,27000
C_CND_004751,4751,53546-9427,8/21/2022,41000
C_CND_004752,4752,85257-3102,8/21/2022,31000
C_CND_004753,4753,78758-7841,8/21/2022,12000
C_CND_004754,4754,06457-3834,8/21/2022,25600
C_CND_004755,4755,53546-9427,8/21/2022,16000
C_CND_004756,4756,85257-3102,8/21/2022,42000
C_CND_004757,4757,53546-9427,8/21/2022,35000
C_CND_004758,4758,60504-7114,8/21/2022,21000
C_CND_004759,4759,85257-3102,8/21/2022,17200
C_CND_004760,4760,60504-7114,8/21/2022,61500
C_CND_004761,4761,06457-3834,8/21/2022,18200
C_CND_004762,4762,60504-7114,8/21/2022,18500
C_CND_004763,4763,53546-9427,8/21/2022,24701
C_CND_004764,4764,85257-3102,8/21/2022,22001
C_CND_004765,4765,78758-7841,8/21/2022,21001
C_CND_004766,4766,53546-9427,8/21/2022,13001
C_CND_004767,4767,85257-3102,8/21/2022,45601
C_CND_004768,4768,78758-7841,8/21/2022,14000
C_CND_004769,4769,06457-3834,8/21/2022,26000
C_CND_004770,4770,60504-7114,8/21/2022,21000
C_CND_004771,4771,38701-8047,8/21/2022,10000
C_CND_004772,4772,99301-3882,8/21/2022,29001
C_CND_004773,4773,53546-9427,8/21/2022,60001
C_CND_004774,4774,85257-3102,8/21/2022,24001
C_CND_004775,4775,78758-7841,8/21/2022,46000
C_CND_004776,4776,06457-3834,8/21/2022,23500
C_CND_004777,4777,60504-7114,8/21/2022,22000
C_CND_004778,4778,38701-8047,8/21/2022,22000
C_CND_004779,4779,53546-9427,8/21/2022,27000
C_CND_004780,4780,85257-3102,8/21/2022,10000
C_CND_004781,4781,78758-7841,8/21/2022,45000
C_CND_004782,4782,99301-3882,8/21/2022,22001
C_CND_004783,4783,85257-3102,8/21/2022,19001
C_CND_004784,4784,38701-8047,8/21/2022,17000
C_CND_004785,4785,53546-9427,8/21/2022,12000
C_CND_004786,4786,53546-9427,8/21/2022,26750
C_CND_004787,4787,85257-3102,8/21/2022,21100
C_CND_004788,4788,78758-7841,8/21/2022,18000
C_CND_004789,4789,06457-3834,8/21/2022,19000
C_CND_004790,4790,60504-7114,8/21/2022,14000
C_CND_004791,4791,38701-8047,8/21/2022,19000
C_CND_004792,4792,99301-3882,8/21/2022,69000
C_CND_004793,4793,53546-9427,8/21/2022,26000
C_CND_004794,4794,85257-3102,8/21/2022,23000
C_CND_004795,4795,53546-9427,8/21/2022,12000
C_CND_004796,4796,53546-9427,8/21/2022,12000
C_CND_004797,4797,85257-3102,8/21/2022,25000
C_CND_004798,4798,78758-7841,8/21/2022,69000
C_CND_004799,4799,06457-3834,8/21/2022,34000
C_CND_004800,4800,60504-7114,8/21/2022,33000
C_CND_004801,4801,38701-8047,8/21/2022,45000
C_CND_004802,4802,99301-3882,8/21/2022,31000
C_CND_004803,4803,99301-3882,8/21/2022,21500
C_CND_004804,4804,85257-3102,8/21/2022,17500
C_CND_004805,4805,78758-7841,8/21/2022,17000
C_CND_004806,4806,06457-3834,8/21/2022,25000
C_CND_004807,4807,60504-7114,8/21/2022,28000
C_CND_004808,4808,38701-8047,8/21/2022,10500
C_CND_004809,4809,85257-3102,8/21/2022,46000
C_CND_004810,4810,53546-9427,8/21/2022,49000
C_CND_004811,4811,06457-3834,8/22/2022,51000
C_CND_004812,4812,60504-7114,8/22/2022,18000
C_CND_004813,4813,38701-8047,8/22/2022,19000
C_CND_004814,4814,99301-3882,8/22/2022,19000
C_CND_004815,4815,99301-3882,8/22/2022,17000
C_CND_004816,4816,53546-9427,8/22/2022,51000
C_CND_004817,4817,78758-7841,8/22/2022,24000
C_CND_004818,4818,06457-3834,8/22/2022,12000
C_CND_004819,4819,85257-3102,8/22/2022,15000
C_CND_004820,4820,78758-7841,8/22/2022,16000
C_CND_004821,4821,38701-8047,8/23/2022,31000
C_CND_004822,4822,99301-3882,8/23/2022,14000
C_CND_004823,4823,53546-9427,8/23/2022,33000
C_CND_004824,4824,78758-7841,8/23/2022,26000
C_CND_004825,4825,53546-9427,8/23/2022,36000
C_CND_004826,4826,85257-3102,8/23/2022,31000
C_CND_004827,4827,78758-7841,8/23/2022,15500
C_CND_004828,4828,06457-3834,8/23/2022,60000
C_CND_004829,4829,60504-7114,8/23/2022,41500
C_CND_004830,4830,38701-8047,8/23/2022,69000
C_CND_004831,4831,99301-3882,8/23/2022,14000
C_CND_004832,4832,60504-7114,8/23/2022,18000
C_CND_004833,4833,60504-7114,8/23/2022,57000
C_CND_004834,4834,78758-7841,8/23/2022,33500
C_CND_004835,4835,06457-3834,8/23/2022,29000
C_CND_004836,4836,60504-7114,8/23/2022,22000
C_CND_004837,4837,38701-8047,8/23/2022,41000
C_CND_004838,4838,99301-3882,8/23/2022,31500
C_CND_004839,4839,53546-9427,8/23/2022,19000
C_CND_004840,4840,85257-3102,8/23/2022,25200
C_CND_004841,4841,78758-7841,8/23/2022,51000
C_CND_004842,4842,06457-3834,8/23/2022,19750
C_CND_004843,4843,85257-3102,8/23/2022,25000
C_CND_004844,4844,78758-7841,8/23/2022,39000
C_CND_004845,4845,06457-3834,8/23/2022,20500
C_CND_004846,4846,60504-7114,8/23/2022,43001
C_CND_004847,4847,38701-8047,8/23/2022,27001
C_CND_004848,4848,99301-3882,8/23/2022,28000
C_CND_004849,4849,53546-9427,8/23/2022,44000
C_CND_004850,4850,85257-3102,8/23/2022,31000
C_CND_004851,4851,78758-7841,8/23/2022,19000
C_CND_004852,4852,06457-3834,8/23/2022,26000
C_CND_004853,4853,60504-7114,8/23/2022,69000
C_CND_004854,4854,60504-7114,8/23/2022,16000
C_CND_004855,4855,38701-8047,8/23/2022,24000
C_CND_004856,4856,38701-8047,8/23/2022,21000
C_CND_004857,4857,53546-9427,8/23/2022,31000
C_CND_004858,4858,85257-3102,8/23/2022,16000
C_CND_004859,4859,78758-7841,8/23/2022,62000
C_CND_004860,4860,06457-3834,8/23/2022,36000
C_CND_004861,4861,60504-7114,8/23/2022,16000
C_CND_004862,4862,78758-7841,8/23/2022,22000
C_CND_004863,4863,99301-3882,8/23/2022,14000
C_CND_004864,4864,53546-9427,8/23/2022,31000
C_CND_004865,4865,06457-3834,8/23/2022,45000
C_CND_004866,4866,60504-7114,8/23/2022,27000
C_CND_004867,4867,38701-8047,8/23/2022,17000
C_CND_004868,4868,99301-3882,8/23/2022,16700
C_CND_004869,4869,53546-9427,8/23/2022,41000
C_CND_004870,4870,85257-3102,8/23/2022,31400
C_CND_004871,4871,78758-7841,8/23/2022,25500
C_CND_004872,4872,06457-3834,8/23/2022,33000
C_CND_004873,4873,60504-7114,8/23/2022,36600
C_CND_004874,4874,60504-7114,8/23/2022,25000
C_CND_004875,4875,99301-3882,8/23/2022,26000
C_CND_004876,4876,53546-9427,8/24/2022,46000
C_CND_004877,4877,85257-3102,8/24/2022,19000
C_CND_004878,4878,78758-7841,8/24/2022,20000
C_CND_004879,4879,06457-3834,8/24/2022,29001
C_CND_004880,4880,60504-7114,8/24/2022,43001
C_CND_004881,4881,38701-8047,8/24/2022,39001
C_CND_004882,4882,99301-3882,8/24/2022,69101
C_CND_004883,4883,53546-9427,8/24/2022,16001
C_CND_004884,4884,85257-3102,8/24/2022,17001
C_CND_004885,4885,78758-7841,8/24/2022,12001
C_CND_004886,4886,06457-3834,8/24/2022,27001
C_CND_004887,4887,60504-7114,8/24/2022,10001
C_CND_004888,4888,38701-8047,8/24/2022,45001
C_CND_004889,4889,99301-3882,8/24/2022,38001
C_CND_004890,4890,60504-7114,8/24/2022,21000
C_CND_004891,4891,38701-8047,8/24/2022,49000
C_CND_004892,4892,99301-3882,8/24/2022,15500
C_CND_004893,4893,53546-9427,8/24/2022,17000
C_CND_004894,4894,53546-9427,8/24/2022,16001
C_CND_004895,4895,78758-7841,8/24/2022,26000
C_CND_004896,4896,85257-3102,8/24/2022,69001
C_CND_004897,4897,60504-7114,8/24/2022,31750
C_CND_004898,4898,38701-8047,8/24/2022,39500
C_CND_004899,4899,99301-3882,8/24/2022,21500
C_CND_004900,4900,53546-9427,8/24/2022,62000
C_CND_004901,4901,78758-7841,8/24/2022,57001
C_CND_004902,4902,78758-7841,8/24/2022,18000
C_CND_004903,4903,85257-3102,8/24/2022,16001
C_CND_004904,4904,38701-8047,8/24/2022,22600
C_CND_004905,4905,99301-3882,8/24/2022,21000
C_CND_004906,4906,53546-9427,8/24/2022,21000
C_CND_004907,4907,85257-3102,8/24/2022,18000
C_CND_004908,4908,78758-7841,8/24/2022,17000
C_CND_004909,4909,06457-3834,8/24/2022,60001
C_CND_004910,4910,60504-7114,8/24/2022,27501
C_CND_004911,4911,38701-8047,8/24/2022,21000
C_CND_004912,4912,99301-3882,8/24/2022,29000
C_CND_004913,4913,53546-9427,8/24/2022,22000
C_CND_004914,4914,85257-3102,8/24/2022,37000
C_CND_004915,4915,78758-7841,8/24/2022,13000
C_CND_004916,4916,53546-9427,8/24/2022,24000
C_CND_004917,4917,85257-3102,8/24/2022,9000
C_CND_004918,4918,53546-9427,8/24/2022,24000
C_CND_004919,4919,53546-9427,8/24/2022,16000
C_CND_004920,4920,85257-3102,8/24/2022,18000
C_CND_004921,4921,78758-7841,8/24/2022,22500
C_CND_004922,4922,06457-3834,8/24/2022,21000
C_CND_004923,4923,60504-7114,8/24/2022,22500
C_CND_004924,4924,38701-8047,8/24/2022,19000
C_CND_004925,4925,99301-3882,8/24/2022,31000
C_CND_004926,4926,53546-9427,8/24/2022,61000
C_CND_004927,4927,85257-3102,8/24/2022,26000
C_CND_004928,4928,78758-7841,8/24/2022,26000
C_CND_004929,4929,06457-3834,8/24/2022,21000
C_CND_004930,4930,60504-7114,8/24/2022,39000
C_CND_004931,4931,99301-3882,8/24/2022,39100
C_CND_004932,4932,53546-9427,8/24/2022,31000
C_CND_004933,4933,06457-3834,8/24/2022,21000
C_CND_004934,4934,60504-7114,8/24/2022,15000
C_CND_004935,4935,06457-3834,8/24/2022,9000
C_CND_004936,4936,60504-7114,8/24/2022,41000
C_CND_004937,4937,53546-9427,8/24/2022,24000
C_CND_004938,4938,85257-3102,8/24/2022,24000
C_CND_004939,4939,53546-9427,8/24/2022,69000
C_CND_004940,4940,85257-3102,8/24/2022,82600
C_CND_004941,4941,78758-7841,8/24/2022,49300
C_CND_004942,4942,85257-3102,8/24/2022,27000
C_CND_004943,4943,85257-3102,8/24/2022,75600
C_CND_004944,4944,78758-7841,8/24/2022,19700
C_CND_004945,4945,06457-3834,8/24/2022,31000
C_CND_004946,4946,53546-9427,8/25/2022,22000
C_CND_004947,4947,85257-3102,8/25/2022,17000
C_CND_004948,4948,78758-7841,8/25/2022,45000
C_CND_004949,4949,06457-3834,8/25/2022,26000
C_CND_004950,4950,60504-7114,8/25/2022,21000
C_CND_004951,4951,85257-3102,8/25/2022,26000
C_CND_004952,4952,53546-9427,8/25/2022,10000
C_CND_004953,4953,06457-3834,8/25/2022,18001
C_CND_004954,4954,78758-7841,8/25/2022,20000
C_CND_004955,4955,06457-3834,8/25/2022,24000
C_CND_004956,4956,78758-7841,8/25/2022,22000
C_CND_004957,4957,06457-3834,8/25/2022,19000
C_CND_004958,4958,60504-7114,8/25/2022,12000
C_CND_004959,4959,38701-8047,8/25/2022,24000
C_CND_004960,4960,99301-3882,8/25/2022,60000
C_CND_004961,4961,99301-3882,8/25/2022,16900
C_CND_004962,4962,53546-9427,8/25/2022,71000
C_CND_004963,4963,85257-3102,8/25/2022,54500
C_CND_004964,4964,78758-7841,8/25/2022,29000
C_CND_004965,4965,06457-3834,8/25/2022,24500
C_CND_004966,4966,60504-7114,8/25/2022,49500
C_CND_004967,4967,38701-8047,8/25/2022,18000
C_CND_004968,4968,99301-3882,8/25/2022,85000
C_CND_004969,4969,53546-9427,8/25/2022,12000
C_CND_004970,4970,85257-3102,8/25/2022,15800
C_CND_004971,4971,38701-8047,8/27/2022,18000
C_CND_004972,4972,99301-3882,8/27/2022,19200
C_CND_004973,4973,53546-9427,8/27/2022,14000
C_CND_004974,4974,85257-3102,8/27/2022,19000
C_CND_004975,4975,78758-7841,8/27/2022,69000
C_CND_004976,4976,60504-7114,8/27/2022,54000
C_CND_004977,4977,38701-8047,8/27/2022,20501
C_CND_004978,4978,99301-3882,8/27/2022,14000
C_CND_004979,4979,53546-9427,8/27/2022,24000
C_CND_004980,4980,85257-3102,8/27/2022,22500
C_CND_004981,4981,53546-9427,8/27/2022,17000
C_CND_004982,4982,85257-3102,8/27/2022,69100
C_CND_004983,4983,78758-7841,8/27/2022,17000
C_CND_004984,4984,06457-3834,8/27/2022,26000
C_CND_004985,4985,60504-7114,8/27/2022,23000
C_CND_004986,4986,60504-7114,8/27/2022,22000
C_CND_004987,4987,53546-9427,8/27/2022,25000
C_CND_004988,4988,85257-3102,8/27/2022,46000
C_CND_004989,4989,53546-9427,8/27/2022,54000
C_CND_004990,4990,85257-3102,8/27/2022,26000
C_CND_004991,4991,78758-7841,8/27/2022,39500
C_CND_004992,4992,06457-3834,8/27/2022,39000
C_CND_004993,4993,85257-3102,8/27/2022,38500
C_CND_004994,4994,38701-8047,8/27/2022,41500
C_CND_004995,4995,99301-3882,8/27/2022,22000
C_CND_004996,4996,06457-3834,8/28/2022,26000
C_CND_004997,4997,60504-7114,8/28/2022,23000
C_CND_004998,4998,38701-8047,8/28/2022,24000
C_CND_004999,4999,99301-3882,8/28/2022,12000
C_CND_005000,5000,53546-9427,8/28/2022,16000
C_CND_005001,5001,85257-3102,8/28/2022,24000
C_CND_005002,5002,78758-7841,8/28/2022,17000
C_CND_005003,5003,53546-9427,8/28/2022,31500
C_CND_005004,5004,85257-3102,8/28/2022,16000
C_CND_005005,5005,78758-7841,8/28/2022,62000
C_CND_005006,5006,78758-7841,8/28/2022,21000
C_CND_005007,5007,06457-3834,8/28/2022,13000
C_CND_005008,5008,38701-8047,8/28/2022,21400
C_CND_005009,5009,99301-3882,8/28/2022,15000
C_CND_005010,5010,78758-7841,8/28/2022,24000
C_CND_005011,5011,53546-9427,8/28/2022,21000
C_CND_005012,5012,85257-3102,8/28/2022,10000
C_CND_005013,5013,06457-3834,8/28/2022,24000
C_CND_005014,5014,06457-3834,8/28/2022,60000
C_CND_005015,5015,60504-7114,8/28/2022,24000
C_CND_005016,5016,38701-8047,8/28/2022,12000
C_CND_005017,5017,99301-3882,8/28/2022,16000
C_CND_005018,5018,53546-9427,8/28/2022,20000
C_CND_005019,5019,85257-3102,8/28/2022,23000
C_CND_005020,5020,78758-7841,8/28/2022,26000
C_CND_005021,5021,06457-3834,8/28/2022,36200
C_CND_005022,5022,60504-7114,8/28/2022,25000
C_CND_005023,5023,38701-8047,8/28/2022,18000
C_CND_005024,5024,99301-3882,8/28/2022,38000
C_CND_005025,5025,53546-9427,8/28/2022,69500
C_CND_005026,5026,78758-7841,8/28/2022,42000
C_CND_005027,5027,06457-3834,8/28/2022,43500
C_CND_005028,5028,78758-7841,8/28/2022,36000
C_CND_005029,5029,38701-8047,8/28/2022,28000
C_CND_005030,5030,99301-3882,8/28/2022,20000
C_CND_005031,5031,53546-9427,8/28/2022,22000
C_CND_005032,5032,85257-3102,8/28/2022,14000
C_CND_005033,5033,78758-7841,8/28/2022,41000
C_CND_005034,5034,53546-9427,8/28/2022,16000
C_CND_005035,5035,38701-8047,8/28/2022,39000
C_CND_005036,5036,53546-9427,8/28/2022,38100
C_CND_005037,5037,85257-3102,8/28/2022,20000
C_CND_005038,5038,78758-7841,8/28/2022,19000
C_CND_005039,5039,06457-3834,8/28/2022,27000
C_CND_005040,5040,60504-7114,8/28/2022,49000
C_CND_005041,5041,38701-8047,8/28/2022,45000
C_CND_005042,5042,99301-3882,8/28/2022,20500
C_CND_005043,5043,53546-9427,8/28/2022,19000
C_CND_005044,5044,85257-3102,8/28/2022,36000
C_CND_005045,5045,53546-9427,8/28/2022,27300
